Station-ID;Name;Zeitstempel;Lufttemperatur;Regen in 1 h;Regen in 24 h;Regen in 48 h;Koordinaten;Stadtklima Basel Link;Unix Zeitstempel
034099A3;Münchensteinstrasse;2025-04-14T12:08:56+02:00;21.24;0.0;19.4;21.8;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744625336
034099A5;Gundeldingerstrasse 3;2025-04-14T12:04:39+02:00;17.92;0.0;19.4;21.2;47.54157, 7.58831;https://meteoblue.com/de/products/cityclimate/basel#034099A5;1744625079
034099A8;Sandweg;2025-04-14T11:46:33+02:00;17.2;0.0;16.8;18.2;47.55277, 7.55328;https://meteoblue.com/de/products/cityclimate/basel#034099A8;1744623993
034099B2;In den Schorenmatten;2025-04-14T11:56:52+02:00;17.45;0.0;16.6;18.4;47.57105, 7.60819;https://meteoblue.com/de/products/cityclimate/basel#034099B2;1744624612
034099BB;Erlenmatt 3;2025-04-14T12:01:16+02:00;17.09;0.0;8.8;10.4;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744624876
034099BD;Bundesstrasse;2025-04-14T12:04:19+02:00;19.45;0.0;8.2;8.8;47.55207, 7.57615;https://meteoblue.com/de/products/cityclimate/basel#034099BD;1744625059
034099C0;Office;2025-04-14T12:06:05+02:00;15.91;0.0;4.4;5.2;;https://meteoblue.com/de/products/cityclimate/basel#034099C0;1744625165
03409FF8;Westquaistrasse;2025-04-14T12:06:52+02:00;17.45;0.0;15.6;18.4;47.58648, 7.58861;https://meteoblue.com/de/products/cityclimate/basel#03409FF8;1744625212
03409FFC;Horburgstrasse;2025-04-14T12:09:40+02:00;17.59;0.0;14.6;15.2;47.57082, 7.59273;https://meteoblue.com/de/products/cityclimate/basel#03409FFC;1744625380
0340A000;Brünnlinrain (Schild);2025-04-14T11:57:35+02:00;16.74;0.0;11.4;12.2;47.59263, 7.65389;https://meteoblue.com/de/products/cityclimate/basel#0340A000;1744624655
0340A00E;Kannenfeldpark;2025-04-14T11:10:34+02:00;18.54;0.0;33.0;34.6;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744621834
0340A011;Laupenring;2025-04-14T12:00:54+02:00;18.75;0.2;7.8;9.4;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744624854
0340A012;Rosentalstrasse;2025-04-14T12:09:15+02:00;;0.0;14.0;15.6;47.56469, 7.604;https://meteoblue.com/de/products/cityclimate/basel#0340A012;1744625355
0340A0D7;Gempenstrasse;2025-04-14T12:05:40+02:00;16.99;0.0;10.2;11.0;47.54428, 7.58671;https://meteoblue.com/de/products/cityclimate/basel#0340A0D7;1744625140
0340AD71;Schulhaus Leonhard 2;2025-04-14T11:49:01+02:00;17.52;0.0;16.2;18.2;47.5544591200586, 7.586940062736751;https://meteoblue.com/de/products/cityclimate/basel#0340AD71;1744624141
0340AD7C;Lärchengartenstrasse;2025-04-14T12:07:24+02:00;21.12;0.0;0.0;0.0;47.55355, 7.62687;https://meteoblue.com/de/products/cityclimate/basel#0340AD7C;1744625244
0340AD84;Kornhausgasse;2025-04-14T12:06:49+02:00;17.21;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744625209
0340AD8E;Am Wasserkraftwerk;2025-04-14T12:02:09+02:00;16.49;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744624929
0340AD90;Claraplatz;2025-04-14T11:05:18+02:00;17.07;0.0;20.2;22.2;47.56191, 7.59474;https://meteoblue.com/de/products/cityclimate/basel#0340AD90;1744621518
0340AD94;Gundeldingerstrasse 1;2025-04-14T12:08:20+02:00;16.65;0.0;3.2;3.6;47.54323, 7.58335;https://meteoblue.com/de/products/cityclimate/basel#0340AD94;1744625300
0340AD98;Klingelbergstrasse2;2025-04-14T11:12:25+02:00;17.41;0.0;18.6;21.0;47.56169, 7.58069;https://meteoblue.com/de/products/cityclimate/basel#0340AD98;1744621945
0340ADA1;Grenzstrasse Mast;2025-04-14T12:06:13+02:00;18.71;0.0;1.6;2.0;47.587792, 7.597262;https://meteoblue.com/de/products/cityclimate/basel#0340ADA1;1744625173
0340D1EE;Klusstrasse;2025-04-14T12:05:42+02:00;17.2;0.0;6.8;8.0;47.46801, 7.59001;https://meteoblue.com/de/products/cityclimate/basel#0340D1EE;1744625142
0340D1F8;Schützenstrasse;2025-04-14T12:01:09+02:00;16.03;0.0;8.6;9.2;47.52154, 7.57335;https://meteoblue.com/de/products/cityclimate/basel#0340D1F8;1744624869
0340D1FD;Muttenzerstrasse;2025-04-14T12:07:46+02:00;17.99;0.0;20.2;23.0;47.54494, 7.6267;https://meteoblue.com/de/products/cityclimate/basel#0340D1FD;1744625266
0340F2EB;Paul-Sacher-Anlage;2025-04-14T11:45:26+02:00;17.71;0.0;17.0;18.6;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744623926
0340F2ED;Burgunderstrasse;2025-04-14T10:55:45+02:00;15.73;0.0;19.0;21.0;47.55328, 7.57956;https://meteoblue.com/de/products/cityclimate/basel#0340F2ED;1744620945
0340F2EE;Zürcher Strasse;2025-04-14T11:57:26+02:00;22.37;0.0;17.4;19.6;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744624646
0320024A;St. Johann;2025-04-14T13:04:17+02:00;18.05;0.0;19.6;21.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#0320024A;1744628657
0340015E;Lysbüchel 1;2025-04-14T13:07:26+02:00;19.19;0.0;13.8;15.0;47.57355, 7.57355;https://meteoblue.com/de/products/cityclimate/basel#0340015E;1744628846
03400161;Spitalstrasse;2025-04-14T13:07:31+02:00;20.8;0.0;12.8;12.8;47.56335, 7.58294;https://meteoblue.com/de/products/cityclimate/basel#03400161;1744628851
0340019A;Gleisbett (Mast 2);2025-04-14T13:09:33+02:00;19.25;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744628973
034001A5;Schulhaus Leonhard 1;2025-04-14T13:08:41+02:00;18.4;0.0;1.0;1.4;47.55426883, 7.587061072;https://meteoblue.com/de/products/cityclimate/basel#034001A5;1744628921
034001A7;Schulhaus Leonhard 4;2025-04-14T12:57:50+02:00;24.86;0.0;12.6;13.0;47.55445323222687, 7.586700005026201;https://meteoblue.com/de/products/cityclimate/basel#034001A7;1744628270
034001AA;Mast 5 (Gleisbett);2025-04-14T13:09:40+02:00;18.36;0.0;0.0;0.0;47.5428, 7.60326;https://meteoblue.com/de/products/cityclimate/basel#034001AA;1744628980
034001AF;St. Johann;2025-04-14T13:04:44+02:00;20.99;0.0;20.4;22.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#034001AF;1744628684
034003AF;Blotzheimerweg;2025-04-14T12:55:06+02:00;18.92;0.0;17.2;18.6;47.56172, 7.5607;https://meteoblue.com/de/products/cityclimate/basel#034003AF;1744628106
03409966;Office Ready (31.03.25);2025-04-14T13:00:49+02:00;24.15;0.0;0.4;0.4;;https://meteoblue.com/de/products/cityclimate/basel#03409966;1744628449
0340996A;Bahnweg;2025-04-14T13:08:14+02:00;20.71;0.0;16.6;18.0;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744628894
0340996F;Moosackerweg;2025-04-14T12:58:35+02:00;18.14;0.0;16.0;17.8;47.45687, 7.59547;https://meteoblue.com/de/products/cityclimate/basel#0340996F;1744628315
03409971;Allschwilerstrasse;2025-04-14T13:01:50+02:00;19.64;0.0;17.6;17.8;47.55731, 7.56733;https://meteoblue.com/de/products/cityclimate/basel#03409971;1744628510
03409974;Hofstrasse;2025-04-14T12:59:41+02:00;19.65;0.0;12.8;14.8;47.55773, 7.62675;https://meteoblue.com/de/products/cityclimate/basel#03409974;1744628381
03409978;Salinenstrasse;2025-04-14T12:08:41+02:00;16.86;0.0;22.2;25.4;47.54855359927797, 7.627210553407675;https://meteoblue.com/de/products/cityclimate/basel#03409978;1744625321
03409984;Brüglingerstrasse;2025-04-14T12:49:50+02:00;18.61;0.0;19.0;21.4;47.54, 7.61556;https://meteoblue.com/de/products/cityclimate/basel#03409984;1744627790
03409988;Heuwaage;2025-04-14T13:02:04+02:00;20.75;0.0;17.6;19.4;47.55095, 7.587;https://meteoblue.com/de/products/cityclimate/basel#03409988;1744628524
0340998A;Rheinstrasse;2025-04-14T12:25:23+02:00;18.61;0.2;11.6;14.0;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744626323
0340998E;Grenzacherstrasse 487;2025-04-14T12:58:12+02:00;19.61;0.0;23.4;25.8;47.56241, 7.62656;https://meteoblue.com/de/products/cityclimate/basel#0340998E;1744628292
03409993;Rüdinstrasse;2025-04-14T13:03:49+02:00;19.55;0.0;24.2;27.2;47.5713, 7.64038;https://meteoblue.com/de/products/cityclimate/basel#03409993;1744628629
03409997;Office Ready (31.03.25);2025-04-14T13:07:37+02:00;21.96;0.0;15.6;16.6;;https://meteoblue.com/de/products/cityclimate/basel#03409997;1744628857
034099A3;Münchensteinstrasse;2025-04-14T13:08:56+02:00;23.65;0.0;19.4;21.8;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744628936
034099B0;Dorneckstrasse;2025-04-14T13:08:08+02:00;18.4;0.0;12.6;13.6;47.48164, 7.61958;https://meteoblue.com/de/products/cityclimate/basel#034099B0;1744628888
034099B3;Maulbeerstrasse;2025-04-14T12:59:57+02:00;18.43;0.0;16.8;18.8;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744628397
0340A00A;Office;2025-04-14T12:54:32+02:00;21.4;0.0;0.0;0.0;;https://meteoblue.com/de/products/cityclimate/basel#0340A00A;1744628072
0340A00E;Kannenfeldpark;2025-04-14T12:55:34+02:00;21.34;0.0;33.0;34.6;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744628134
0340A011;Laupenring;2025-04-14T13:00:54+02:00;21.41;0.2;8.2;9.8;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744628454
0340AD77;Freiburgerstraße;2025-04-14T13:06:27+02:00;22.19;0.0;0.0;0.6;47.631697010124, 7.6580963400649;https://meteoblue.com/de/products/cityclimate/basel#0340AD77;1744628787
0340AD7D;Bäumlihofstrasse;2025-04-14T13:08:31+02:00;19.31;0.0;13.0;13.8;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744628911
0340AD83;Bruderholzallee;2025-04-14T12:42:46+02:00;22.91;0.0;0.0;0.0;47.53339, 7.59686;https://meteoblue.com/de/products/cityclimate/basel#0340AD83;1744627366
0340AD84;Kornhausgasse;2025-04-14T13:06:49+02:00;19.72;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744628809
0340AD87;Steingasse;2025-04-14T12:56:33+02:00;19.16;0.0;15.0;16.6;47.594049365313, 7.638298944054;https://meteoblue.com/de/products/cityclimate/basel#0340AD87;1744628193
0340AD97;Höhenstrasse;2025-04-14T12:54:31+02:00;18.19;0.0;1.0;2.2;47.572, 7.65299;https://meteoblue.com/de/products/cityclimate/basel#0340AD97;1744628071
0340AD9F;Lysbüchel 3;2025-04-14T13:05:57+02:00;19.29;0.0;12.8;14.4;47.57342, 7.57367;https://meteoblue.com/de/products/cityclimate/basel#0340AD9F;1744628757
0340ADA0;Bahnhof SBB Süd;2025-04-14T12:52:17+02:00;16.24;0.0;12.4;14.0;47.54584, 7.58885;https://meteoblue.com/de/products/cityclimate/basel#0340ADA0;1744627937
0340D1F4;Messeplatz;2025-04-14T12:56:57+02:00;24.67;0.0;0.0;0.0;47.56316, 7.59957;https://meteoblue.com/de/products/cityclimate/basel#0340D1F4;1744628217
0340D1F7;Hornrain;2025-04-14T12:55:37+02:00;18.78;0.0;16.0;18.0;47.55586417, 7.64760453;https://meteoblue.com/de/products/cityclimate/basel#0340D1F7;1744628137
0340D1F8;Schützenstrasse;2025-04-14T13:01:09+02:00;19.08;0.0;8.6;9.2;47.52154, 7.57335;https://meteoblue.com/de/products/cityclimate/basel#0340D1F8;1744628469
0340D1FD;Muttenzerstrasse;2025-04-14T12:52:52+02:00;20.21;0.0;20.2;23.0;47.54494, 7.6267;https://meteoblue.com/de/products/cityclimate/basel#0340D1FD;1744627972
0340F2F3;Parkplatz Lindweg;2025-04-14T13:09:30+02:00;25.89;0.0;0.0;0.0;47.53809301, 7.692281242;https://meteoblue.com/de/products/cityclimate/basel#0340F2F3;1744628970
0340F2F5;Altrheinweg;2025-04-14T13:00:51+02:00;17.44;0.0;11.8;12.0;47.5737, 7.58727;https://meteoblue.com/de/products/cityclimate/basel#0340F2F5;1744628451
0340F2F6;Hüningerstrasse;2025-04-14T12:23:39+02:00;18.74;0.0;18.0;19.4;47.57124, 7.57492;https://meteoblue.com/de/products/cityclimate/basel#0340F2F6;1744626219
0340F2FA;Unterer Batterieweg;2025-04-14T13:09:45+02:00;17.51;0.0;17.8;18.0;47.53937, 7.58595;https://meteoblue.com/de/products/cityclimate/basel#0340F2FA;1744628985
03400161;Spitalstrasse;2025-04-14T14:07:27+02:00;23.44;0.0;12.8;12.8;47.56335, 7.58294;https://meteoblue.com/de/products/cityclimate/basel#03400161;1744632447
0340018F;Kantstraße;2025-04-14T13:43:30+02:00;20.82;0.0;10.8;12.8;47.55199167, 7.6799486;https://meteoblue.com/de/products/cityclimate/basel#0340018F;1744631010
0340019D;Gleisbett (Mast 3);2025-04-14T14:03:04+02:00;20.22;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744632184
0340019F;Gleisbett (Mast 1);2025-04-14T14:01:55+02:00;20.74;0.0;0.0;0.0;47.54212, 7.6135;https://meteoblue.com/de/products/cityclimate/basel#0340019F;1744632115
034001A5;Schulhaus Leonhard 1;2025-04-14T14:08:37+02:00;19.72;0.0;1.0;1.4;47.55426883, 7.587061072;https://meteoblue.com/de/products/cityclimate/basel#034001A5;1744632517
034001A7;Schulhaus Leonhard 4;2025-04-14T13:57:50+02:00;27.21;0.0;12.6;13.0;47.55445323222687, 7.586700005026201;https://meteoblue.com/de/products/cityclimate/basel#034001A7;1744631870
034001AA;Mast 5 (Gleisbett);2025-04-14T14:09:39+02:00;19.27;0.0;0.0;0.0;47.5428, 7.60326;https://meteoblue.com/de/products/cityclimate/basel#034001AA;1744632579
034001AF;St. Johann;2025-04-14T14:04:44+02:00;23.39;0.0;20.4;22.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#034001AF;1744632284
03400397;Lindenplatz;2025-04-14T12:51:13+02:00;19.16;0.0;6.4;6.8;47.55811, 7.56055;https://meteoblue.com/de/products/cityclimate/basel#03400397;1744627873
0340039D;Bottminger Strasse;2025-04-14T13:47:19+02:00;21.6;0.0;19.6;21.0;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744631239
034003AB;Avenue General de Gaulle;2025-04-14T14:07:47+02:00;19.92;0.0;0.0;0.0;47.581168, 7.553681;https://meteoblue.com/de/products/cityclimate/basel#034003AB;1744632467
034003B4;Office Ready (31.03.25);2025-04-14T14:06:46+02:00;19.54;0.0;15.0;17.2;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744632406
03409968;Lysbüchel 2;2025-04-14T14:06:49+02:00;22.39;0.0;0.0;0.0;47.57349, 7.57361;https://meteoblue.com/de/products/cityclimate/basel#03409968;1744632409
0340996A;Bahnweg;2025-04-14T14:08:14+02:00;21.75;0.0;16.6;18.0;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744632494
03409974;Hofstrasse;2025-04-14T13:59:59+02:00;21.5;0.0;12.8;14.8;47.55773, 7.62675;https://meteoblue.com/de/products/cityclimate/basel#03409974;1744631999
03409978;Salinenstrasse;2025-04-14T13:23:50+02:00;20.03;0.0;22.2;25.4;47.54855359927797, 7.627210553407675;https://meteoblue.com/de/products/cityclimate/basel#03409978;1744629830
03409988;Heuwaage;2025-04-14T14:02:04+02:00;22.28;0.0;17.6;19.4;47.55095, 7.587;https://meteoblue.com/de/products/cityclimate/basel#03409988;1744632124
03409989;Gellertstrasse;2025-04-14T14:07:42+02:00;33.61;0.0;0.0;0.0;47.55199, 7.6091;https://meteoblue.com/de/products/cityclimate/basel#03409989;1744632462
03409994;Badischer Bahnhof;2025-04-14T13:52:35+02:00;20.93;0.0;1.4;1.6;47.56586, 7.60742;https://meteoblue.com/de/products/cityclimate/basel#03409994;1744631555
0340999B;Hafenstrasse;2025-04-14T13:10:34+02:00;20.37;0.0;17.8;20.2;47.55646, 7.63747;https://meteoblue.com/de/products/cityclimate/basel#0340999B;1744629034
034099A0;Rheinpromenade 1;2025-04-14T14:03:07+02:00;20.57;0.0;16.6;16.6;47.57121, 7.58329;https://meteoblue.com/de/products/cityclimate/basel#034099A0;1744632187
034099A1;Hauptstraße;2025-04-14T13:40:06+02:00;20.44;0.0;0.0;0.0;47.60116986001431, 7.664894058982297;https://meteoblue.com/de/products/cityclimate/basel#034099A1;1744630806
034099B0;Dorneckstrasse;2025-04-14T14:08:08+02:00;21.48;0.0;12.6;13.6;47.48164, 7.61958;https://meteoblue.com/de/products/cityclimate/basel#034099B0;1744632488
034099B3;Maulbeerstrasse;2025-04-14T13:59:57+02:00;19.2;0.0;16.8;18.8;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744631997
034099BB;Erlenmatt 3;2025-04-14T14:01:15+02:00;21.5;0.0;8.8;10.4;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744632075
034099BC;Rheinpromenade 3;2025-04-14T14:00:58+02:00;19.87;0.0;0.0;0.0;47.57367, 7.58341;https://meteoblue.com/de/products/cityclimate/basel#034099BC;1744632058
03409FF8;Westquaistrasse;2025-04-14T14:06:52+02:00;22.3;0.0;15.4;18.4;47.58648, 7.58861;https://meteoblue.com/de/products/cityclimate/basel#03409FF8;1744632412
03409FFC;Horburgstrasse;2025-04-14T14:09:39+02:00;22.22;0.0;14.6;15.2;47.57082, 7.59273;https://meteoblue.com/de/products/cityclimate/basel#03409FFC;1744632579
0340A011;Laupenring;2025-04-14T14:00:53+02:00;23.63;0.0;8.4;10.0;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744632053
0340A012;Rosentalstrasse;2025-04-14T14:09:14+02:00;;0.0;14.0;15.6;47.56469, 7.604;https://meteoblue.com/de/products/cityclimate/basel#0340A012;1744632554
0340A0D7;Gempenstrasse;2025-04-14T14:05:40+02:00;21.22;0.0;10.2;11.0;47.54428, 7.58671;https://meteoblue.com/de/products/cityclimate/basel#0340A0D7;1744632340
0340AD77;Freiburgerstraße;2025-04-14T14:06:27+02:00;23.61;0.0;0.0;0.6;47.631697010124, 7.6580963400649;https://meteoblue.com/de/products/cityclimate/basel#0340AD77;1744632387
0340AD7D;Bäumlihofstrasse;2025-04-14T14:08:30+02:00;20.74;0.0;13.0;13.8;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744632510
0340AD7E;Erlenmatt 4;2025-04-14T13:29:37+02:00;19.61;0.0;0.0;0.6;47.57016, 7.60209;https://meteoblue.com/de/products/cityclimate/basel#0340AD7E;1744630177
0340AD84;Kornhausgasse;2025-04-14T14:06:49+02:00;20.79;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744632409
0340AD8E;Am Wasserkraftwerk;2025-04-14T13:47:09+02:00;21.71;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744631229
0340AD94;Gundeldingerstrasse 1;2025-04-14T14:08:20+02:00;20.82;0.0;3.2;3.6;47.54323, 7.58335;https://meteoblue.com/de/products/cityclimate/basel#0340AD94;1744632500
0340ADA1;Grenzstrasse Mast;2025-04-14T14:06:12+02:00;22.58;0.0;1.6;2.0;47.587792, 7.597262;https://meteoblue.com/de/products/cityclimate/basel#0340ADA1;1744632372
0340D1F7;Hornrain;2025-04-14T13:55:37+02:00;21.21;0.0;16.0;18.0;47.55586417, 7.64760453;https://meteoblue.com/de/products/cityclimate/basel#0340D1F7;1744631737
0340F2EE;Zürcher Strasse;2025-04-14T13:57:26+02:00;26.3;0.0;17.4;19.6;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744631846
0340F2F3;Parkplatz Lindweg;2025-04-14T14:09:31+02:00;27.16;0.0;0.0;0.0;47.53809301, 7.692281242;https://meteoblue.com/de/products/cityclimate/basel#0340F2F3;1744632571
0340F2F6;Hüningerstrasse;2025-04-14T13:53:39+02:00;22.34;0.0;18.0;19.4;47.57124, 7.57492;https://meteoblue.com/de/products/cityclimate/basel#0340F2F6;1744631619
04D0FE67;Petersplatz;2025-04-14T14:00:00+02:00;;0.0;18.0;19.6;47.55872, 7.58385;https://meteoblue.com/de/products/cityclimate/basel#04D0FE67;1744632000
0320024A;St. Johann;2025-04-14T15:04:17+02:00;19.45;0.0;19.6;21.2;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#0320024A;1744635857
03400163;Office Ready (31.03.25);2025-04-14T15:00:08+02:00;19.3;0.0;11.4;11.4;;https://meteoblue.com/de/products/cityclimate/basel#03400163;1744635608
03400168;Schweizerhalle;2025-04-14T15:09:38+02:00;19.59;0.0;11.8;14.0;47.53086, 7.66182;https://meteoblue.com/de/products/cityclimate/basel#03400168;1744636178
0340019A;Gleisbett (Mast 2);2025-04-14T15:09:33+02:00;22.48;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744636173
0340019D;Gleisbett (Mast 3);2025-04-14T15:03:03+02:00;21.91;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744635783
034001A3;Aeschenplatz;2025-04-14T15:07:01+02:00;23.28;0.0;19.2;19.2;47.55119, 7.59498;https://meteoblue.com/de/products/cityclimate/basel#034001A3;1744636021
034001A7;Schulhaus Leonhard 4;2025-04-14T14:57:50+02:00;29.44;0.0;12.6;13.0;47.55445323222687, 7.586700005026201;https://meteoblue.com/de/products/cityclimate/basel#034001A7;1744635470
034001AD;Office Ready (31.03.25);2025-04-14T15:03:31+02:00;21.42;0.0;17.2;17.6;;https://meteoblue.com/de/products/cityclimate/basel#034001AD;1744635811
034001B3;Niederfeldstrasse;2025-04-14T15:00:25+02:00;23.11;0.0;0.0;0.0;47.53074, 7.67954;https://meteoblue.com/de/products/cityclimate/basel#034001B3;1744635625
0340039D;Bottminger Strasse;2025-04-14T15:02:19+02:00;23.9;0.0;19.6;21.0;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744635739
034003AF;Blotzheimerweg;2025-04-14T14:25:05+02:00;21.34;0.0;17.2;18.6;47.56172, 7.5607;https://meteoblue.com/de/products/cityclimate/basel#034003AF;1744633505
03409965;Fasanenstrasse;2025-04-14T15:09:21+02:00;22.2;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744636161
0340996A;Bahnweg;2025-04-14T15:08:14+02:00;22.87;0.0;16.6;18.0;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744636094
0340996F;Moosackerweg;2025-04-14T14:58:51+02:00;18.9;0.0;16.0;17.8;47.45687, 7.59547;https://meteoblue.com/de/products/cityclimate/basel#0340996F;1744635531
03409974;Hofstrasse;2025-04-14T14:30:08+02:00;21.58;0.0;12.8;14.8;47.55773, 7.62675;https://meteoblue.com/de/products/cityclimate/basel#03409974;1744633808
03409987;Kraftwerkinsel;2025-04-14T12:19:27+02:00;16.6;0.0;0.0;0.0;47.55939, 7.63502;https://meteoblue.com/de/products/cityclimate/basel#03409987;1744625967
0340998E;Grenzacherstrasse 487;2025-04-14T14:58:11+02:00;22.23;0.0;14.4;25.8;47.56241, 7.62656;https://meteoblue.com/de/products/cityclimate/basel#0340998E;1744635491
03409990;Georges-Köhler-Straße;2025-04-14T15:07:12+02:00;23.41;0.0;0.0;0.0;47.610674968339, 7.656698461915;https://meteoblue.com/de/products/cityclimate/basel#03409990;1744636032
034099A3;Münchensteinstrasse;2025-04-14T15:08:55+02:00;26.49;0.0;19.4;21.8;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744636135
034099AE;Freiburgerstrasse;2025-04-14T14:29:58+02:00;23.86;0.0;14.2;15.6;47.57565, 7.60161;https://meteoblue.com/de/products/cityclimate/basel#034099AE;1744633798
034099B0;Dorneckstrasse;2025-04-14T15:08:08+02:00;21.91;0.0;12.6;13.6;47.48164, 7.61958;https://meteoblue.com/de/products/cityclimate/basel#034099B0;1744636088
034099B3;Maulbeerstrasse;2025-04-14T14:59:57+02:00;20.67;0.0;16.8;18.8;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744635597
034099B9;Hangelimattweg;2025-04-14T15:00:13+02:00;24.56;0.0;0.0;0.0;47.45859, 7.57834;https://meteoblue.com/de/products/cityclimate/basel#034099B9;1744635613
034099BC;Rheinpromenade 3;2025-04-14T15:00:58+02:00;19.58;0.0;0.0;0.0;47.57367, 7.58341;https://meteoblue.com/de/products/cityclimate/basel#034099BC;1744635658
034099BD;Bundesstrasse;2025-04-14T14:34:19+02:00;23.66;0.0;8.2;8.8;47.55207, 7.57615;https://meteoblue.com/de/products/cityclimate/basel#034099BD;1744634059
034099C0;Office;2025-04-14T15:06:04+02:00;20.31;0.0;4.2;5.2;;https://meteoblue.com/de/products/cityclimate/basel#034099C0;1744635964
0340A004;Migrosstrasse;2025-04-14T15:03:30+02:00;13.5;2.4;4.4;4.4;47.52634, 7.6096;https://meteoblue.com/de/products/cityclimate/basel#0340A004;1744635810
0340A00E;Kannenfeldpark;2025-04-14T14:10:33+02:00;22.94;0.0;33.0;34.6;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744632633
0340A0D7;Gempenstrasse;2025-04-14T15:05:40+02:00;23.09;0.0;10.2;11.0;47.54428, 7.58671;https://meteoblue.com/de/products/cityclimate/basel#0340A0D7;1744635940
0340AD72;Ingelsteinweg;2025-04-14T11:09:56+02:00;15.52;0.8;4.0;5.2;47.53983, 7.59381;https://meteoblue.com/de/products/cityclimate/basel#0340AD72;1744621796
0340AD73;Bahnhofsplatz;2025-04-14T14:58:42+02:00;21.83;0.0;14.6;16.0;47.614, 7.664;https://meteoblue.com/de/products/cityclimate/basel#0340AD73;1744635522
0340AD7E;Erlenmatt 4;2025-04-14T14:59:37+02:00;21.99;0.0;0.0;0.6;47.57016, 7.60209;https://meteoblue.com/de/products/cityclimate/basel#0340AD7E;1744635577
0340AD84;Kornhausgasse;2025-04-14T15:06:49+02:00;27.36;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744636009
0340AD8B;Klingelbergstrasse1;2025-04-14T13:41:03+02:00;21.37;0.0;18.0;19.6;47.56157, 7.58068;https://meteoblue.com/de/products/cityclimate/basel#0340AD8B;1744630863
0340AD8E;Am Wasserkraftwerk;2025-04-14T15:02:09+02:00;24.0;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744635729
